,model,age,engineSize,price,Automatic,Manual,Semi-Auto,Diesel,Petrol
74651, Focus,3,2.0,18498,0,0,1,1,0
74652, Fiesta,4,1.2,7998,0,1,0,0,1
74653, Fiesta,1,1.0,12498,0,1,0,0,1
74654, Focus,4,1.0,8498,0,1,0,0,1
74655, Fiesta,7,1.0,5298,0,1,0,0,1
74656, Focus,3,1.0,9998,0,1,0,0,1
74657, C-MAX,6,1.0,7498,0,1,0,0,1
74658, Kuga,3,2.0,15998,0,1,0,1,0
74659, Focus,3,2.0,16998,0,1,0,0,1
74660, Fiesta,3,1.2,8698,0,1,0,0,1
74661, Focus,1,1.0,15998,0,1,0,0,1
74662, Fiesta,3,1.2,8998,0,1,0,0,1
74663, Focus,3,1.0,9998,0,0,1,0,1
74664, Fiesta,1,1.1,10698,0,1,0,0,1
74665, Kuga,0,2.0,20450,0,1,0,1,0
74666, C-MAX,3,1.5,11495,0,1,0,1,0
74667, C-MAX,3,1.5,9750,0,1,0,1,0
74668, Kuga,1,1.5,18495,0,1,0,1,0
74669, Grand C-MAX,1,1.5,14950,0,1,0,1,0
74670, Kuga,2,1.5,17295,0,1,0,1,0
74671, Focus,1,1.5,16250,0,1,0,1,0
74672, KA,5,1.2,4998,0,1,0,0,1
74673, Fiesta,3,1.0,8698,0,1,0,0,1
74674, Fiesta,3,1.0,11298,0,1,0,0,1
74675, Focus,3,1.0,10898,0,1,0,0,1
74676, Kuga,6,2.0,11698,0,1,0,1,0
74677, B-MAX,6,1.0,5998,0,1,0,0,1
74678, Fiesta,3,1.6,9998,0,0,1,0,1
74679, Tourneo Connect,1,1.5,19998,0,1,0,1,0
74680, Focus,1,1.0,14998,0,1,0,0,1
74681, Grand C-MAX,6,1.6,6998,0,1,0,1,0
74682, EcoSport,4,1.5,10498,0,0,1,0,1
74683, Focus,5,2.0,12298,0,1,0,0,1
74684, Kuga,5,2.0,9498,0,1,0,1,0
74685, Kuga,4,2.0,11990,0,0,1,1,0
74686, Fiesta,3,1.0,7490,0,1,0,0,1
74687, Fiesta,1,1.0,13698,0,1,0,0,1
74688, Focus,3,1.0,10498,0,1,0,0,1
74689, EcoSport,3,1.5,10798,0,0,1,0,1
74690, Kuga,3,2.0,15998,0,1,0,1,0
74691, Focus,4,1.5,8998,0,1,0,1,0
74692, Kuga,5,2.0,9298,0,1,0,1,0
74693, Grand C-MAX,3,1.5,10698,0,1,0,1,0
74694, Kuga,3,2.0,17498,0,0,1,1,0
74695, Kuga,3,2.0,13998,0,1,0,1,0
74696, Fiesta,1,1.0,14998,0,1,0,0,1
74697, Fiesta,5,1.0,8298,0,1,0,0,1
74698, Fiesta,4,1.0,9698,0,1,0,0,1
74699, Fiesta,3,1.2,7798,0,1,0,0,1
74700, Focus,2,1.0,13498,0,1,0,0,1
74701, Focus,4,1.5,9690,0,1,0,1,0
74702, Focus,3,2.0,16498,0,1,0,1,0
74703, Fiesta,3,1.0,11495,0,1,0,0,1
74704, EcoSport,5,1.5,8000,0,1,0,0,1
74705, Mondeo,5,2.0,11400,0,0,1,1,0
74706, Fiesta,3,1.1,8250,0,1,0,0,1
74707, Fiesta,1,1.0,10998,0,1,0,0,1
74708, EcoSport,2,1.0,12998,0,1,0,0,1
74709, Fiesta,6,1.0,6698,0,1,0,0,1
74710, Kuga,2,1.5,15998,0,1,0,1,0
74711, Fiesta,6,1.2,6498,0,1,0,0,1
74712, Focus,3,1.5,12998,0,1,0,1,0
74713, Focus,3,2.0,18998,0,1,0,0,1
74714, Fiesta,5,1.2,8498,0,1,0,0,1
74715, Fiesta,5,1.2,6998,0,1,0,0,1
74716, Kuga,7,2.0,9498,0,0,1,1,0
74717, Fiesta,1,1.1,11698,0,1,0,0,1
74718, Focus,1,2.0,19300,0,1,0,1,0
74719, Focus,3,2.0,16890,0,1,0,0,1
74720, Focus,4,1.5,9420,0,1,0,1,0
74721, Focus,1,1.0,15390,0,1,0,0,1
74722, Focus,1,1.0,15370,0,1,0,0,1
74723, Focus,5,1.5,9230,0,1,0,1,0
74724, Ka+,3,1.2,6990,0,1,0,0,1
74725, Focus,3,2.0,15591,0,1,0,1,0
74726, EcoSport,2,1.0,12891,0,1,0,0,1
74727, Fiesta,3,1.0,10447,1,0,0,0,1
74728, Kuga,6,2.0,8998,0,1,0,1,0
74729, B-MAX,7,1.0,5998,0,1,0,0,1
74730, Focus,3,1.5,11998,0,1,0,1,0
74731, KA,6,1.2,4298,0,1,0,0,1
74732, Focus,5,1.0,7498,0,1,0,0,1
74733, Fiesta,7,1.6,7998,0,0,1,0,1
74734, Focus,4,1.0,9498,0,1,0,0,1
74735, Kuga,3,2.0,19498,0,0,1,1,0
74736, Kuga,5,2.0,13698,0,1,0,1,0
74737, Kuga,5,2.0,11498,0,0,1,1,0
74738, Edge,3,2.0,20498,0,1,0,1,0
74739, Kuga,2,1.5,16998,0,1,0,1,0
74740, Focus,5,1.5,8998,0,1,0,1,0
74741, Focus,2,2.0,18998,0,1,0,1,0
74742, Fiesta,1,1.0,13898,0,1,0,0,1
74743, Fiesta,1,1.0,13498,0,1,0,0,1
74744, Fiesta,3,1.0,11998,0,1,0,0,1
74745, Focus,5,1.6,8298,0,1,0,1,0
74746, Grand C-MAX,3,1.5,11698,0,1,0,1,0
74747, Fiesta,1,1.0,14998,0,1,0,0,1
74748, Focus,1,1.0,17498,1,0,0,0,1
74749, Focus,1,1.5,17498,0,1,0,1,0
74750, Focus,1,1.5,16998,0,1,0,1,0
74751, C-MAX,3,1.5,10498,0,1,0,1,0
74752, Fiesta,2,1.0,15698,1,0,0,0,1
74753, Fiesta,5,1.5,6998,0,1,0,1,0
74754, Kuga,3,2.0,15498,0,1,0,1,0
74755, Focus,5,1.0,8498,0,1,0,0,1
74756, EcoSport,5,1.5,7998,0,1,0,0,1
74757, Fiesta,6,1.2,4698,0,1,0,0,1
74758, Fiesta,1,1.0,11998,0,1,0,0,1
74759, Kuga,7,2.0,10998,0,1,0,1,0
74760, Focus,4,1.5,8998,0,1,0,1,0
74761, Fiesta,3,1.2,9298,0,1,0,0,1
74762, C-MAX,4,1.0,10998,0,1,0,0,1
74763, Fiesta,7,1.2,5298,0,1,0,0,1
74764, Focus,4,2.0,14498,0,1,0,1,0
74765, Fiesta,5,1.0,6798,0,1,0,0,1
74766, Fiesta,6,1.2,6998,0,1,0,0,1
74767, B-MAX,3,1.0,9798,0,1,0,0,1
74768, EcoSport,3,1.0,9798,0,1,0,0,1
74769, Focus,5,1.0,9698,0,1,0,0,1
74770, C-MAX,3,1.5,9498,0,1,0,1,0
74771, Fiesta,1,1.0,11798,0,1,0,0,1
74772, Fiesta,1,1.0,11698,0,1,0,0,1
74773, C-MAX,3,1.0,9998,0,1,0,0,1
74774, Focus,5,1.5,9698,0,1,0,1,0
74775, Focus,3,1.5,12698,0,1,0,1,0
74776, C-MAX,3,1.5,10498,0,1,0,1,0
74777, Fiesta,6,1.0,7798,0,1,0,0,1
74778, Focus,1,2.0,19798,1,0,0,1,0
74779, Focus,1,2.0,19998,1,0,0,1,0
74780, Kuga,3,1.5,16498,0,0,1,1,0
74781, Focus,1,2.0,19998,1,0,0,1,0
74782, Kuga,6,2.0,9298,0,1,0,1,0
74783, Focus,1,1.5,18298,1,0,0,1,0
74784, Fiesta,2,1.0,10998,0,1,0,0,1
74785, Grand C-MAX,3,1.0,13498,0,1,0,0,1
74786, Focus,3,1.0,12698,0,0,1,0,1
74787, Fiesta,1,1.0,14998,0,1,0,0,1
74788, Focus,2,2.0,20998,0,1,0,0,1
74789, Fiesta,4,1.2,8998,0,1,0,0,1
74790, Fiesta,1,1.0,14998,0,1,0,0,1
74791, Focus,4,1.5,9998,0,1,0,1,0
74792, Kuga,2,1.5,15998,0,1,0,1,0
74793, Mondeo,4,2.0,11298,0,0,1,1,0
74794, Focus,3,2.0,15998,0,1,0,1,0
74795, Focus,4,2.0,14498,0,1,0,0,1
74796, Fiesta,2,1.0,10998,0,1,0,0,1
74797, Focus,1,2.0,18998,1,0,0,1,0
74798, Fiesta,5,1.2,7498,0,1,0,0,1
74799, Focus,4,2.0,12998,0,1,0,1,0
74800, Fiesta,3,1.0,10798,0,1,0,0,1
74801, KA,7,1.2,4198,0,1,0,0,1
74802, Focus,1,1.0,16998,0,1,0,0,1
74803, Focus,3,2.0,18998,0,1,0,0,1
74804, Focus,2,2.0,19498,0,1,0,0,1
74805, Fiesta,3,1.0,11698,0,1,0,0,1
74806, Focus,5,1.0,9498,0,1,0,0,1
74807, Fiesta,1,1.1,11498,0,1,0,0,1
74808, Fiesta,3,1.0,10998,0,1,0,0,1
74809, Focus,1,1.0,16998,0,1,0,0,1
74810, Kuga,4,2.0,16998,0,1,0,1,0
74811, Kuga,6,2.0,9298,0,1,0,1,0
74812, Fiesta,6,1.2,6998,0,1,0,0,1
74813, Focus,4,1.5,12698,0,1,0,1,0
74814, Focus,5,1.5,9498,0,1,0,1,0
74815, Focus,5,1.5,9798,0,1,0,1,0
74816, Fiesta,3,1.0,11298,0,1,0,0,1
74817, EcoSport,4,1.0,8998,0,1,0,0,1
74818, Kuga,3,1.5,12998,0,1,0,0,1
74819, Focus,4,2.0,16798,0,1,0,1,0
74820, C-MAX,4,1.5,9998,0,1,0,1,0
74821, Fiesta,4,1.0,8198,0,1,0,0,1
74822, Fiesta,3,1.0,10698,0,1,0,0,1
74823, Focus,3,1.0,10698,0,1,0,0,1
74824, Fiesta,7,1.2,4998,0,1,0,0,1
74825, Mustang,2,5.0,29998,0,1,0,0,1
74826, Focus,6,1.6,5998,0,1,0,1,0
74827, Focus,1,1.0,16498,0,1,0,0,1
74828, Fiesta,4,1.5,7498,0,1,0,1,0
74829, Focus,3,1.0,10498,0,1,0,0,1
74830, Grand Tourneo Connect,2,1.5,16298,1,0,0,1,0
74831, Kuga,3,1.5,13298,0,1,0,1,0
74832, Grand C-MAX,3,1.5,10498,0,1,0,1,0
74833, Fiesta,4,1.2,7298,0,1,0,0,1
74834, Fiesta,2,1.0,11998,0,1,0,0,1
74835, Focus,2,1.0,15498,0,1,0,0,1
74836, Ka+,3,1.2,7798,0,1,0,0,1
74837, Fiesta,2,1.1,10698,0,1,0,0,1
74838, Grand C-MAX,3,1.5,11498,0,1,0,1,0
74839, Fiesta,1,1.0,14698,0,1,0,0,1
74840, Fiesta,1,1.0,14698,0,1,0,0,1
74841, Focus,2,1.5,11498,0,1,0,1,0
74842, Fiesta,4,1.0,8998,0,1,0,0,1
74843, Fiesta,1,1.0,13998,0,1,0,0,1
74844, Focus,5,1.6,7498,0,1,0,1,0
74845, Fiesta,7,1.0,5998,0,1,0,0,1
74846, Mondeo,4,2.0,11998,0,1,0,1,0
74847, Kuga,1,1.5,19498,0,1,0,0,1
74848, EcoSport,3,1.0,9591,0,1,0,0,1
74849, Fiesta,1,1.0,15450,0,1,0,0,1
74850, Focus,4,1.0,7991,0,1,0,0,1
74851, Fiesta,6,1.2,6150,0,1,0,0,1
74852, Ka+,2,1.2,7542,0,1,0,0,1
74853, Fiesta,5,1.0,7324,0,1,0,0,1
74854, Mondeo,4,2.0,11498,0,0,1,1,0
74855, Fiesta,4,1.5,8998,0,1,0,1,0
74856, EcoSport,4,1.0,8998,0,1,0,0,1
74857, Focus,2,1.0,11498,0,1,0,0,1
74858, Focus,1,1.5,16498,0,1,0,1,0
74859, Focus,1,1.0,14798,0,1,0,0,1
74860, Fiesta,1,1.0,13798,0,1,0,0,1
74861, Focus,3,1.5,10998,0,1,0,1,0
74862, Focus,3,1.0,11298,0,1,0,0,1
74863, Focus,1,2.0,15998,1,0,0,1,0
74864, Fiesta,1,1.0,14998,0,1,0,0,1
74865, EcoSport,4,1.5,7498,0,1,0,1,0
74866, B-MAX,7,1.6,6498,0,0,1,0,1
74867, Fiesta,4,1.5,6998,0,1,0,1,0
74868, Focus,3,1.5,11798,0,1,0,1,0
74869, Fiesta,2,1.0,12998,0,0,1,0,1
74870, Fiesta,2,1.0,10998,0,1,0,0,1
74871, Focus,3,1.0,10498,0,1,0,0,1
74872, Focus,2,1.0,13498,0,0,1,0,1
74873, Fiesta,2,1.0,12998,0,1,0,0,1
74874, Fiesta,1,1.1,10298,0,1,0,0,1
74875, Fiesta,1,1.0,12698,0,1,0,0,1
74876, Kuga,3,2.0,16498,0,0,1,1,0
74877, Fiesta,7,1.2,6998,0,1,0,0,1
74878, Fiesta,1,1.0,11698,0,1,0,0,1
74879, Fiesta,1,1.0,13998,0,1,0,0,1
74880, Focus,3,2.0,16798,0,1,0,0,1
74881, Fiesta,1,1.0,11998,0,1,0,0,1
74882, Fiesta,1,1.0,13498,0,1,0,0,1
74883, Grand C-MAX,5,1.5,8498,0,1,0,1,0
74884, Fiesta,3,1.0,10998,0,1,0,0,1
74885, Focus,3,1.5,11998,0,1,0,1,0
74886, Focus,3,1.5,12698,0,1,0,1,0
74887, Focus,1,1.0,18998,1,0,0,0,1
74888, Fiesta,5,1.2,6798,0,1,0,0,1
74889, Kuga,5,2.0,9698,0,1,0,1,0
74890, Focus,1,1.0,17498,0,1,0,0,1
74891, Fiesta,7,1.2,5998,0,1,0,0,1
74892, Fiesta,3,1.2,8498,0,1,0,0,1
74893, Focus,2,2.0,20498,0,1,0,0,1
74894, Focus,4,1.5,9598,0,1,0,1,0
74895, Fiesta,1,1.0,13898,0,1,0,0,1
74896, Focus,6,1.6,8298,0,1,0,1,0
74897, Focus,4,1.0,10298,0,1,0,0,1
74898, Focus,2,1.0,13998,0,1,0,0,1
74899, Kuga,4,2.0,11798,0,0,1,1,0
74900, Fiesta,3,1.0,10598,0,1,0,0,1
74901, Focus,3,1.5,11998,0,1,0,1,0
74902, Focus,1,2.3,25498,0,1,0,0,1
74903, Fiesta,1,1.0,11998,0,1,0,0,1
74904, Fiesta,1,1.0,13998,0,1,0,0,1
74905, Focus,3,2.0,17298,0,1,0,0,1
74906, Fiesta,5,1.2,7498,0,1,0,0,1
74907, Fiesta,1,1.0,11798,0,1,0,0,1
74908, Fiesta,1,1.0,11798,0,1,0,0,1
74909, Fiesta,2,1.0,10698,0,1,0,0,1
74910, Focus,7,1.0,6298,0,1,0,0,1
74911, Focus,5,1.5,6998,0,1,0,1,0
74912, Fiesta,4,1.0,7698,0,1,0,0,1
74913, Fiesta,3,1.0,10698,0,1,0,0,1
74914, Fiesta,2,1.1,9998,0,1,0,0,1
74915, S-MAX,3,2.0,16498,0,1,0,1,0
74916, Kuga,3,2.0,15500,0,1,0,1,0
74917, EcoSport,5,1.5,7900,0,1,0,0,1
74918, Fiesta,2,1.0,10998,0,1,0,0,1
74919, Fiesta,5,1.0,7498,0,1,0,0,1
74920, Fiesta,3,1.0,10498,0,1,0,0,1
74921, Fiesta,2,1.0,10998,0,1,0,0,1
74922, Fiesta,1,1.0,14998,0,1,0,0,1
74923, Fiesta,6,1.2,5998,0,1,0,0,1
74924, Focus,4,1.0,10420,0,1,0,0,1
74925, Focus,3,2.0,17630,0,1,0,0,1
74926, Fiesta,7,1.5,6698,0,1,0,1,0
74927, Kuga,3,2.0,16998,0,1,0,1,0
74928, Fiesta,6,1.2,6495,0,1,0,0,1
74929, Kuga,1,2.0,18995,0,0,1,1,0
74930, Kuga,5,2.0,9498,0,1,0,1,0
74931, C-MAX,7,1.6,6498,0,1,0,1,0
74932, Focus,3,1.5,11998,0,0,1,1,0
74933, Fiesta,1,1.0,11498,0,1,0,0,1
74934, Kuga,6,2.0,9498,0,1,0,1,0
74935, Ka+,3,1.2,6999,0,1,0,0,1
74936, Fiesta,4,1.2,6950,0,1,0,0,1
74937, EcoSport,4,1.5,7995,0,1,0,1,0
74938, Fiesta,3,1.2,7695,0,1,0,0,1
74939, EcoSport,2,1.5,11795,0,1,0,1,0
74940, Fiesta,6,1.2,5698,0,1,0,0,1
74941, Fiesta,6,1.0,6698,0,1,0,0,1
74942, Fiesta,4,1.2,7998,0,1,0,0,1
74943, Ka+,3,1.2,7998,0,1,0,0,1
74944, Kuga,3,2.0,15998,0,0,1,1,0
74945, Focus,3,1.0,9498,0,1,0,0,1
74946, Fiesta,5,1.0,6498,0,1,0,0,1
74947, Kuga,5,2.0,8998,0,1,0,1,0
74948, C-MAX,5,1.6,7798,0,1,0,0,1
74949, Mondeo,4,2.0,10698,0,1,0,1,0
74950, Fiesta,3,1.2,8498,0,1,0,0,1
74951, Kuga,7,2.0,9798,0,1,0,1,0
74952, Fiesta,5,1.2,6498,0,1,0,0,1
74953, Ka+,3,1.2,7998,0,1,0,0,1
74954, Kuga,7,2.0,8798,0,1,0,1,0
74955, Focus,3,2.0,15798,0,1,0,1,0
74956, Fiesta,2,1.1,9698,0,1,0,0,1
74957, Focus,2,1.0,14000,0,1,0,0,1
74958, EcoSport,2,1.0,13998,0,1,0,0,1
74959, Fiesta,2,1.0,11250,0,1,0,0,1
74960, Fiesta,5,1.0,8326,0,1,0,0,1
74961, Fiesta,6,1.2,6672,0,1,0,0,1
74962, Ka+,3,1.2,7800,0,1,0,0,1
74963, Focus,4,1.0,9000,0,1,0,0,1
74964, Focus,2,1.0,12993,0,1,0,0,1
74965, EcoSport,3,1.0,8742,0,1,0,0,1
74966, Focus,7,1.0,6477,0,1,0,0,1
74967, Kuga,1,1.5,20998,0,1,0,0,1
74968, Fiesta,4,1.0,10298,0,1,0,0,1
74969, Fiesta,3,1.2,8498,0,1,0,0,1
74970, Kuga,5,2.0,9000,0,1,0,1,0
74971, Kuga,1,1.5,18300,0,1,0,0,1
74972, Kuga,1,1.5,18700,0,1,0,1,0
74973, Fiesta,3,1.2,7800,0,1,0,0,1
74974, Ka+,2,1.2,8150,0,1,0,0,1
74975, Fiesta,2,1.0,12700,0,1,0,0,1
74976, Fiesta,3,1.1,9300,0,1,0,0,1
74977, Ka+,3,1.2,7100,0,1,0,0,1
74978, Focus,3,1.5,9798,0,1,0,1,0
74979, EcoSport,3,1.5,9498,0,1,0,0,1
74980, Fiesta,3,1.2,8998,0,1,0,0,1
74981, Focus,4,1.5,10798,0,1,0,1,0
74982, Grand C-MAX,3,1.5,10498,0,1,0,1,0
74983, Fiesta,4,1.0,8998,0,1,0,0,1
74984, Mondeo,4,2.0,9998,0,0,1,1,0
74985, Kuga,1,1.5,17870,0,1,0,1,0
74986, Focus,1,1.0,16640,0,1,0,0,1
74987, Puma,0,1.0,20991,0,1,0,0,1
74988, Fiesta,2,1.1,9491,0,1,0,0,1
74989, Focus,2,1.0,10700,0,1,0,0,1
74990, B-MAX,2,1.0,10550,0,1,0,0,1
74991, Focus,2,1.0,11000,0,1,0,0,1
74992, Focus,1,1.0,18391,1,0,0,0,1
74993, Fiesta,3,1.0,9157,0,1,0,0,1
74994, Focus,3,1.0,10930,0,1,0,0,1
74995, Fiesta,3,1.2,8000,0,1,0,0,1
74996, Fiesta,2,1.0,10950,0,1,0,0,1
74997, Fiesta,7,1.0,5200,0,1,0,0,1
74998, Focus,2,1.0,13400,0,1,0,0,1
74999, Ka+,2,1.2,8000,0,1,0,0,1
75000, Fiesta,3,1.1,9350,0,1,0,0,1
75001, Fiesta,3,1.2,8500,0,1,0,0,1
75002, Focus,4,2.0,11500,0,1,0,1,0
75003, Fiesta,2,1.0,9650,0,1,0,0,1
75004, Kuga,3,2.0,16750,0,1,0,1,0
75005, Focus,1,1.0,16998,0,1,0,0,1
75006, Fiesta,4,1.2,7498,0,1,0,0,1
75007, Fiesta,2,1.1,10498,0,1,0,0,1
75008, EcoSport,4,1.0,9698,0,1,0,0,1
75009, Kuga,5,2.0,13998,0,1,0,1,0
75010, Fiesta,3,1.0,10498,0,1,0,0,1
75011, Focus,4,1.5,8798,0,1,0,1,0
75012, Focus,3,1.5,11698,0,1,0,1,0
75013, Focus,2,1.0,12998,0,1,0,0,1
75014, Focus,1,1.0,13998,0,1,0,0,1
75015, Fiesta,2,1.0,12500,0,1,0,0,1
75016, Focus,3,1.0,11700,0,1,0,0,1
75017, Fiesta,2,1.0,12500,0,1,0,0,1
75018, Fiesta,2,1.1,9500,0,1,0,0,1
75019, Fiesta,2,1.0,10000,0,1,0,0,1
75020, Focus,3,1.0,11450,0,1,0,0,1
75021, Ka+,3,1.2,7500,0,1,0,0,1
75022, Focus,3,1.0,11450,0,1,0,0,1
75023, Fiesta,0,1.0,18000,0,1,0,0,1
75024, Ka+,3,1.2,7700,0,1,0,0,1
75025, Focus,2,1.0,11800,0,1,0,0,1
75026, Fiesta,5,1.2,7850,0,1,0,0,1
75027, Kuga,1,1.5,18750,0,1,0,1,0
75028, Fiesta,3,1.1,9750,0,1,0,0,1
75029, EcoSport,2,1.0,12500,0,1,0,0,1
75030, Fiesta,2,1.0,11500,0,1,0,0,1
75031, Focus,3,1.0,10800,0,1,0,0,1
75032, Kuga,4,1.5,11998,0,1,0,1,0
75033, Kuga,1,1.5,17750,0,1,0,0,1
75034, Kuga,1,2.0,17500,0,1,0,1,0
75035, EcoSport,2,1.0,13750,0,1,0,0,1
75036, Focus,3,1.0,10400,0,1,0,0,1
75037, Kuga,3,1.5,15995,0,1,0,1,0
75038, Kuga,6,2.0,9650,0,1,0,1,0
75039, Fiesta,4,1.0,8600,0,1,0,0,1
75040, Focus,4,2.0,13500,0,1,0,1,0
75041, Focus,2,1.0,11500,0,1,0,0,1
75042, Focus,2,1.0,11650,0,1,0,0,1
75043, Ka+,3,1.2,7750,0,1,0,0,1
75044, Fiesta,3,1.0,9000,0,1,0,0,1
75045, Fiesta,3,1.0,11298,0,1,0,0,1
75046, Focus,6,1.0,5698,0,1,0,0,1
75047, Fiesta,6,1.5,5298,0,1,0,1,0
75048, Fiesta,7,1.6,6498,0,0,1,0,1
75049, Kuga,3,1.5,13500,0,1,0,1,0
75050, Fiesta,2,1.0,11500,0,1,0,0,1
75051, Ka+,1,1.2,10000,0,1,0,0,1
75052, Focus,2,1.0,12598,0,1,0,0,1
75053, Focus,5,1.5,9498,0,1,0,1,0
75054, Focus,1,1.0,16498,0,1,0,0,1
75055, Fiesta,2,1.0,10998,0,1,0,0,1
75056, Fiesta,3,1.2,9498,0,1,0,0,1
75057, Focus,4,1.5,10498,0,1,0,1,0
75058, Kuga,3,1.5,12998,0,1,0,0,1
75059, Focus,1,1.0,16498,1,0,0,0,1
75060, Focus,1,2.0,18498,1,0,0,1,0
75061, Focus,3,1.5,10498,0,1,0,1,0
75062, EcoSport,3,1.0,8500,0,1,0,0,1
75063, Fiesta,3,1.5,11500,0,1,0,1,0
75064, Fiesta,2,1.0,11450,0,1,0,0,1
75065, EcoSport,2,1.0,12850,0,1,0,0,1
75066, Focus,1,2.3,25500,0,1,0,0,1
75067, Focus,1,2.3,25500,0,1,0,0,1
75068, Focus,4,1.5,9000,0,1,0,1,0
75069, Kuga,5,2.0,12000,0,1,0,1,0
75070, Focus,4,1.5,10250,0,1,0,0,1
75071, Fiesta,3,1.5,9000,0,1,0,1,0
75072, Focus,3,1.5,9998,0,1,0,1,0
75073, Kuga,3,1.5,12198,0,1,0,1,0
75074, Kuga,5,2.0,12298,0,1,0,1,0
75075, B-MAX,6,1.0,6498,0,1,0,0,1
75076, Focus,3,2.0,14000,0,1,0,0,1
75077, Fiesta,4,1.5,7000,0,1,0,1,0
75078, KA,7,1.2,4950,0,1,0,0,1
75079, Focus,3,1.5,10500,0,1,0,1,0
75080, Focus,2,1.0,13650,0,1,0,0,1
75081, Fiesta,2,1.0,10850,0,1,0,0,1
75082, Fiesta,2,1.1,9650,0,1,0,0,1
75083, Fiesta,2,1.1,9950,0,1,0,0,1
75084, Fiesta,2,1.0,10000,0,1,0,0,1
75085, Focus,7,1.6,6776,0,1,0,1,0
75086, Focus,4,1.5,7480,0,1,0,1,0
75087, Fiesta,3,1.2,8310,0,1,0,0,1
75088, Ka+,3,1.2,7625,0,1,0,0,1
75089, KA,6,1.2,4430,0,1,0,0,1
75090, Fiesta,4,1.2,8498,0,1,0,0,1
75091, EcoSport,2,1.0,12698,0,1,0,0,1
75092, Focus,2,1.0,13998,0,1,0,0,1
75093, Focus,3,1.0,11498,0,1,0,0,1
75094, Focus,5,1.0,7698,0,1,0,0,1
75095, Fiesta,2,1.1,9000,0,1,0,0,1
75096, Fiesta,2,1.1,9000,0,1,0,0,1
75097, Fiesta,2,1.1,10450,0,1,0,0,1
75098, Fiesta,2,1.0,10450,0,1,0,0,1
75099, Fiesta,2,1.0,10000,0,1,0,0,1
75100, Fiesta,3,1.0,10000,0,1,0,0,1
75101, Fiesta,2,1.0,10650,0,1,0,0,1
75102, Kuga,4,2.0,15000,0,1,0,1,0
75103, Fiesta,3,1.0,10000,0,1,0,0,1
75104, Fiesta,3,1.2,8850,0,1,0,0,1
75105, EcoSport,4,1.5,10998,0,0,1,0,1
75106, Focus,1,2.0,17998,1,0,0,1,0
75107, B-MAX,4,1.0,8698,0,1,0,0,1
75108, Fiesta,6,1.2,7698,0,1,0,0,1
75109, Fiesta,4,1.0,9998,0,1,0,0,1
75110, Kuga,3,1.5,13998,0,1,0,1,0
75111, B-MAX,6,1.6,7998,0,0,1,0,1
75112, Focus,3,1.5,11298,0,1,0,1,0
75113, Focus,1,1.0,15298,1,0,0,0,1
75114, Kuga,1,1.5,19298,0,1,0,0,1
75115, Fiesta,2,1.5,13495,0,1,0,1,0
75116, Kuga,3,2.0,13995,0,1,0,1,0
75117, S-MAX,3,2.0,14995,0,1,0,1,0
75118, Galaxy,3,2.0,14995,0,1,0,1,0
75119, EcoSport,1,1.0,16995,0,0,1,0,1
75120, Kuga,1,1.5,18495,0,1,0,1,0
75121, S-MAX,4,2.0,15495,1,0,0,1,0
75122, C-MAX,3,1.0,10495,0,1,0,0,1
75123, Kuga,3,2.0,13995,0,1,0,1,0
75124, Kuga,2,1.5,16998,0,1,0,1,0
75125, Fiesta,7,1.0,8698,0,1,0,0,1
75126, Fiesta,2,1.1,10498,0,1,0,0,1
75127, Fiesta,4,1.2,7298,0,1,0,0,1
75128, Kuga,5,2.0,9498,0,1,0,1,0
75129, Focus,3,2.0,14498,0,1,0,1,0
75130, C-MAX,3,1.5,10998,0,1,0,1,0
75131, Grand C-MAX,3,1.5,10798,0,1,0,1,0
75132, S-MAX,3,1.5,16498,0,1,0,0,1
75133, Focus,3,2.0,16998,0,1,0,1,0
75134, Grand Tourneo Connect,3,1.5,14998,1,0,0,1,0
75135, Grand C-MAX,3,1.5,12498,0,0,1,1,0
75136, Focus,3,2.0,15995,0,1,0,1,0
75137, Fiesta,3,1.2,7995,0,1,0,0,1
75138, Tourneo Custom,4,2.0,16700,0,1,0,1,0
75139, Fiesta,3,1.2,7430,0,1,0,0,1
75140, Fiesta,5,1.2,6999,0,1,0,0,1
75141, Focus,7,1.0,5999,0,1,0,0,1
75142, Mondeo,5,2.0,9999,0,1,0,1,0
75143, Fiesta,3,1.2,7713,0,1,0,0,1
75144, C-MAX,4,1.5,9247,0,1,0,1,0
75145, Kuga,3,2.0,13190,0,1,0,1,0
75146, Focus,2,1.5,11810,0,1,0,0,1
75147, Ka+,1,1.2,10600,0,1,0,0,1
75148, Ka+,1,1.2,10440,0,1,0,0,1
75149, Ka+,1,1.2,10460,0,1,0,0,1
75150, Fiesta,3,1.0,10260,0,1,0,0,1
75151, C-MAX,3,1.5,9650,0,1,0,1,0
75152, Kuga,2,1.5,15891,0,1,0,0,1
75153, Mondeo,2,1.5,13691,0,1,0,1,0
75154, Focus,3,1.0,9870,0,1,0,0,1
75155, Fiesta,3,1.0,9020,0,1,0,0,1
75156, Kuga,3,2.0,12320,0,1,0,1,0
75157, Fiesta,4,1.0,8990,0,1,0,0,1
75158, Focus,3,1.5,11991,0,1,0,1,0
75159, Fiesta,6,1.2,5491,0,1,0,0,1
75160, Fiesta,4,1.0,9210,0,1,0,0,1
75161, Fiesta,3,1.0,10491,0,1,0,0,1
